product_name,pet,pet_allergy,recommend
FANCY FEAST - Roasted/Flaked/Chunky Flaked Trout Feast,cat,pea,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Trout Feast,cat,peanut,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Trout Feast,cat,potato,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Trout Feast,cat,pork,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Trout Feast,cat,pumpkin,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Trout Feast,cat,poultry,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Trout Feast,cat,rice,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Trout Feast,cat,salmon,no
FANCY FEAST - Roasted/Flaked/Chunky Flaked Trout Feast,cat,seafood,no
FANCY FEAST - Roasted/Flaked/Chunky Flaked Trout Feast,cat,shrimp,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Trout Feast,cat,soy,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Trout Feast,cat,sunflower,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Trout Feast,cat,tomato,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Trout Feast,cat,tuna,no
FANCY FEAST - Roasted/Flaked/Chunky Flaked Trout Feast,cat,turkey,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Trout Feast,cat,wheat,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,almond,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,apple,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,barley,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,beef,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,broccoli,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,carrot,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,cashew,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,cheese,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,chicken,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,corn,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,cranberry,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,dairy,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,duck,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,egg,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,fish,no
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,grain,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,lamb,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,milk,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,none,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,oats,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,pea,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,peanut,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,potato,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,pork,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,pumpkin,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,poultry,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,rice,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,salmon,no
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,seafood,no
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,shrimp,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,soy,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,sunflower,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,tomato,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,tuna,no
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,turkey,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna Feast,cat,wheat,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,almond,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,apple,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,barley,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,beef,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,broccoli,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,carrot,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,cashew,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,cheese,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,chicken,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,corn,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,cranberry,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,dairy,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,duck,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,egg,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,fish,no
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,grain,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,lamb,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,milk,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,none,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,oats,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,pea,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,peanut,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,potato,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,pork,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,pumpkin,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,poultry,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,rice,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,salmon,no
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,seafood,no
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,shrimp,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,soy,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,sunflower,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,tomato,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,tuna,no
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,turkey,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Salmon & Ocean Whitefish Feast,cat,wheat,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,almond,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,apple,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,barley,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,beef,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,broccoli,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,carrot,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,cashew,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,cheese,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,chicken,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,corn,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,cranberry,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,dairy,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,duck,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,egg,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,fish,no
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,grain,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,lamb,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,milk,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,none,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,oats,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,pea,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,peanut,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,potato,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,pork,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,pumpkin,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,poultry,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,rice,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,salmon,no
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,seafood,no
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,shrimp,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,soy,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,sunflower,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,tomato,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,tuna,no
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,turkey,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Tuna & Mackerel Feast,cat,wheat,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,almond,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,apple,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,barley,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,beef,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,broccoli,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,carrot,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,cashew,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,cheese,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,chicken,no
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,corn,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,cranberry,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,dairy,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,duck,no
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,egg,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,fish,no
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,grain,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,lamb,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,milk,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,none,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,oats,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,pea,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,peanut,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,potato,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,pork,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,pumpkin,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,poultry,no
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,rice,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,salmon,no
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,seafood,no
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,shrimp,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,soy,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,sunflower,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,tomato,yes
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,tuna,no
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,turkey,no
FANCY FEAST - Roasted/Flaked/Chunky Flaked Chicken & Tuna Feast,cat,wheat,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,almond,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,apple,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,barley,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,beef,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,broccoli,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,carrot,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,cashew,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,cheese,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,chicken,no
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,corn,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,cranberry,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,dairy,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,duck,no
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,egg,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,fish,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,grain,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,lamb,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,milk,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,none,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,oats,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,pea,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,peanut,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,potato,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,pork,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,pumpkin,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,poultry,no
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,rice,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,salmon,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,seafood,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,shrimp,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,soy,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,sunflower,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,tomato,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,tuna,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,turkey,no
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chicken Feast,cat,wheat,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,almond,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,apple,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,barley,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,beef,no
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,broccoli,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,carrot,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,cashew,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,cheese,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,chicken,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,corn,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,cranberry,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,dairy,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,duck,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,egg,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,fish,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,grain,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,lamb,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,milk,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,none,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,oats,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,pea,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,peanut,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,potato,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,pork,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,pumpkin,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,poultry,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,rice,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,salmon,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,seafood,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,shrimp,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,soy,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,sunflower,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,tomato,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,tuna,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,turkey,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Chopped Grill Feast,cat,wheat,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,almond,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,apple,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,barley,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,beef,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,broccoli,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,carrot,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,cashew,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,cheese,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,chicken,no
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,corn,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,cranberry,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,dairy,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,duck,no
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,egg,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,fish,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,grain,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,lamb,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,milk,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,none,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,oats,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,pea,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,peanut,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,potato,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,pork,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,pumpkin,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,poultry,no
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,rice,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,salmon,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,seafood,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,shrimp,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,soy,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,sunflower,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,tomato,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,tuna,yes
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,turkey,no
FANCY FEAST - Roasted/Flaked/Chunky Chunky Turkey Feast,cat,wheat,yes
"FANCY FEAST - Sliced in Gravy Sliced Chicken Hearts & Liver in Gravy
",cat,almond,yes
"FANCY FEAST - Sliced in Gravy Sliced Chicken Hearts & Liver in Gravy
",cat,apple,yes
"FANCY FEAST - Sliced in Gravy Sliced Chicken Hearts & Liver in Gravy
",cat,barley,yes
"FANCY FEAST - Sliced in Gravy Sliced Chicken Hearts & Liver in Gravy
",cat,beef,yes
"FANCY FEAST - Sliced in Gravy Sliced Chicken Hearts & Liver in Gravy
",cat,broccoli,yes
"FANCY FEAST - Sliced in Gravy Sliced Chicken Hearts & Liver in Gravy
",cat,carrot,yes
"FANCY FEAST - Sliced in Gravy Sliced Chicken Hearts & Liver in Gravy
",cat,cashew,yes
"FANCY FEAST - Sliced in Gravy Sliced Chicken Hearts & Liver in Gravy
",cat,cheese,yes
"FANCY FEAST - Sliced in Gravy Sliced Chicken Hearts & Liver in Gravy
",cat,chicken,no
"FANCY FEAST - Sliced in Gravy Sliced Chicken Hearts & Liver in Gravy
",cat,corn,yes
"FANCY FEAST - Sliced in Gravy Sliced Chicken Hearts & Liver in Gravy
",cat,cranberry,yes
"FANCY FEAST - Sliced in Gravy Sliced Chicken Hearts & Liver in Gravy
",cat,dairy,yes
"FANCY FEAST - Sliced in Gravy Sliced Chicken Hearts & Liver in Gravy
",cat,duck,no
"FANCY FEAST - Sliced in Gravy Sliced Chicken Hearts & Liver in Gravy
",cat,egg,yes
"FANCY FEAST - Sliced in Gravy Sliced Chicken Hearts & Liver in Gravy
",cat,fish,yes
"FANCY FEAST - Sliced in Gravy Sliced Chicken Hearts & Liver in Gravy
",cat,grain,yes
"FANCY FEAST - Sliced in Gravy Sliced Chicken Hearts & Liver in Gravy
",cat,lamb,yes
"FANCY FEAST - Sliced in Gravy Sliced Chicken Hearts & Liver in Gravy
",cat,milk,yes
"FANCY FEAST - Sliced in Gravy Sliced Chicken Hearts & Liver in Gravy
",cat,none,yes
"FANCY FEAST - Sliced in Gravy Sliced Chicken Hearts & Liver in Gravy
",cat,oats,yes
"FANCY FEAST - Sliced in Gravy Sliced Chicken Hearts & Liver in Gravy
",cat,pea,yes
"FANCY FEAST - Sliced in Gravy Sliced Chicken Hearts & Liver in Gravy
",cat,peanut,yes
"FANCY FEAST - Sliced in Gravy Sliced Chicken Hearts & Liver in Gravy
",cat,potato,yes
